loss,reward
0.04490964859724045,177.0
0.04615984484553337,116.0
0.14940562844276428,171.0
0.032152868807315826,203.0
0.022010134533047676,467.0
7.398809432983398,120.0
0.019951537251472473,104.0
0.1418066918849945,168.0
0.10293349623680115,78.0
0.03169102966785431,278.0
0.02772441878914833,30.0
0.05248938128352165,100.0
0.20857515931129456,339.0
0.06409701704978943,54.0
0.016496676951646805,163.0
0.1068987026810646,60.0
0.03989091515541077,259.0
0.20650756359100342,134.0
0.057479094713926315,139.0
0.04179329052567482,146.0
0.024142876267433167,210.0
0.014319832436740398,159.0
11.520014762878418,126.0
0.029523955658078194,105.0
0.9449942111968994,89.0
3.4196693897247314,192.0
0.5375868082046509,220.0
0.043418578803539276,196.0
0.12720106542110443,170.0
0.023712195456027985,175.0
0.08328881859779358,195.0
0.040770307183265686,210.0
0.17980609834194183,418.0
0.03018256090581417,171.0
0.174726203083992,257.0
0.025927046313881874,95.0
0.13295331597328186,222.0
0.033440425992012024,406.0
0.014251635409891605,92.0
0.018468931317329407,152.0
0.041556671261787415,253.0
0.018550271168351173,21.0
0.12441795319318771,405.0
0.04965217038989067,45.0
0.028806379064917564,255.0
0.01118287444114685,500.0
0.05493690073490143,230.0
0.054409097880125046,26.0
0.023688647896051407,133.0
0.1688913106918335,300.0
0.017977192997932434,217.0
0.03798740357160568,150.0
0.1820535808801651,139.0
0.01550186425447464,208.0
0.8440083265304565,136.0
0.041564758867025375,282.0
0.3032255470752716,32.0
0.11674921959638596,215.0
0.04812601953744888,183.0
7.311588287353516,209.0
0.36209338903427124,190.0
0.051199302077293396,500.0
0.015891391783952713,61.0
0.17167696356773376,104.0
0.07961590588092804,16.0
0.05423703417181969,11.0
1.247225284576416,135.0
0.03257615491747856,171.0
0.16967695951461792,108.0
0.01854187622666359,500.0
0.044612765312194824,203.0
0.049392059445381165,447.0
0.03666061535477638,157.0
0.04615821689367294,172.0
0.09982164204120636,188.0
0.35749581456184387,184.0
0.22098159790039062,400.0
0.2774007320404053,14.0
0.18377302587032318,116.0
0.028509190306067467,55.0
0.02485622838139534,180.0
0.039057180285453796,129.0
0.059969738125801086,173.0
0.0673394501209259,103.0
7.098938941955566,145.0
0.05004776269197464,121.0
0.016583483666181564,110.0
0.01932278461754322,106.0
0.01697169989347458,12.0
0.04073704034090042,34.0
0.10062985122203827,71.0
0.07270852476358414,143.0
0.02643587626516819,292.0
0.01874805986881256,120.0
0.01817942224442959,146.0
0.24543902277946472,183.0
0.14106447994709015,151.0
0.03478923439979553,195.0
0.029105350375175476,109.0
0.4871249198913574,71.0
0.06569141149520874,145.0
0.029016543179750443,278.0
0.029211048036813736,179.0
0.019583020359277725,132.0
0.18381202220916748,158.0
0.3181306719779968,135.0
0.045050762593746185,112.0
0.0290057510137558,277.0
0.0227091982960701,164.0
0.16991488635540009,126.0
0.01425684243440628,154.0
0.03682548552751541,50.0
0.04935291409492493,128.0
0.030465157702565193,206.0
0.29719316959381104,94.0
0.0465671569108963,19.0
0.08140753209590912,95.0
0.023185478523373604,14.0
0.19281145930290222,114.0
0.01737365685403347,84.0
0.08656661957502365,162.0
0.12587162852287292,75.0
0.1638462096452713,290.0
0.32229194045066833,189.0
0.036274563521146774,184.0
0.02120360918343067,153.0
0.14524462819099426,273.0
0.08534744381904602,265.0
0.1476685255765915,10.0
0.08827042579650879,13.0
0.028739742934703827,152.0
0.03478189557790756,233.0
0.03010721132159233,24.0
0.030155668035149574,363.0
0.052594080567359924,112.0
0.05177602916955948,111.0
0.10433218628168106,150.0
1.9991453886032104,159.0
0.05913436412811279,492.0
0.027373360469937325,138.0
0.20955702662467957,207.0
0.1001361757516861,110.0
0.06652678549289703,117.0
0.0775981992483139,121.0
0.08048830926418304,174.0
0.020942695438861847,135.0
0.020906005054712296,282.0
0.04522719234228134,150.0
0.03348511829972267,15.0
0.028814472258090973,15.0
0.04192086309194565,500.0
0.1916952133178711,179.0
0.015024689957499504,158.0
0.03837170451879501,240.0
0.0420728474855423,168.0
0.029007915407419205,189.0
0.1899523138999939,17.0
0.15258866548538208,147.0
0.2279561161994934,194.0
0.27498170733451843,121.0
0.06493459641933441,179.0
0.08150585740804672,500.0
0.19539590179920197,272.0
0.03669462725520134,135.0
0.12264370918273926,122.0
0.03799087181687355,196.0
0.09401243180036545,116.0
0.02465302310883999,180.0
0.16667130589485168,184.0
0.030193980783224106,290.0
0.05462238937616348,133.0
0.10234026610851288,178.0
0.1629786491394043,66.0
0.03184223920106888,101.0
0.04432817921042442,104.0
1.372635006904602,142.0
0.7028487920761108,168.0
0.03571769967675209,183.0
0.041208211332559586,112.0
0.037236426025629044,237.0
0.028693296015262604,173.0
0.10693222284317017,177.0
0.021882854402065277,116.0
0.033486515283584595,230.0
0.08487734198570251,162.0
0.07018319517374039,90.0
0.022057607769966125,103.0
0.11669937521219254,183.0
0.04772436246275902,225.0
0.005718298256397247,247.0
0.037952721118927,127.0
0.023373879492282867,137.0
0.18427470326423645,126.0
0.044573213905096054,157.0
0.04889514297246933,164.0
0.03547090291976929,116.0
0.07046419382095337,117.0
0.06697236746549606,133.0
8.11985969543457,178.0
0.05333143472671509,86.0
0.11572442948818207,108.0
0.19376586377620697,11.0
0.21503674983978271,14.0
1.2728782892227173,144.0
0.15703070163726807,143.0
0.15032610297203064,207.0
0.3161546587944031,110.0
0.06946010887622833,141.0
0.018472163006663322,123.0
0.11489453911781311,141.0
0.041372150182724,132.0
0.04371810331940651,240.0
0.2591686248779297,398.0
7.478456020355225,262.0
0.014847811311483383,485.0
0.14309103786945343,207.0
0.05394032225012779,112.0
0.1441190391778946,148.0
0.1895786076784134,415.0
7.599906921386719,152.0
0.09043499827384949,146.0
0.025765802711248398,177.0
0.03205536678433418,272.0
0.05021624639630318,137.0
0.027943944558501244,192.0
0.15995913743972778,109.0
0.21555832028388977,44.0
9.270419120788574,113.0
0.06673291325569153,88.0
0.0641392320394516,164.0
3.170344114303589,368.0
0.22892643511295319,19.0
0.01357284002006054,149.0
0.02200816385447979,217.0
0.04302847385406494,126.0
0.02810037136077881,172.0
0.058944981545209885,122.0
0.04364338144659996,83.0
0.12892702221870422,119.0
0.028835782781243324,141.0
0.025198867544531822,311.0
0.061471570283174515,14.0
0.04265063256025314,45.0
0.09627243876457214,134.0
0.20938026905059814,392.0
0.013845129869878292,159.0
0.024471599608659744,38.0
0.04187847673892975,163.0
0.13105054199695587,199.0
0.06697459518909454,145.0
0.07690795511007309,10.0
0.03013322688639164,120.0
0.031099002808332443,103.0
0.02511509135365486,99.0
0.01264690887182951,15.0
0.03451348841190338,117.0
0.03176756575703621,149.0
0.0406528078019619,256.0
0.10061277449131012,273.0
0.015471281483769417,212.0
0.07254333049058914,32.0
0.04497314617037773,272.0
0.043875209987163544,500.0
0.015041876584291458,221.0
0.03837718069553375,350.0
0.027957631275057793,177.0
0.039441682398319244,222.0
0.3768177628517151,307.0
0.15848419070243835,194.0
1.0629363059997559,200.0
0.04905391111969948,134.0
0.0318276509642601,174.0
3.7187612056732178,121.0
0.3826800286769867,130.0
0.02084580436348915,166.0
0.0675387904047966,314.0
0.1693010777235031,157.0
0.04329077526926994,222.0
0.05394367128610611,298.0
0.2658964693546295,209.0
0.024012990295886993,243.0
0.04219267517328262,75.0
0.06452268362045288,156.0
0.020755641162395477,182.0
0.10776519775390625,146.0
0.02985416352748871,231.0
0.12396961450576782,256.0
0.046852774918079376,172.0
0.12485715746879578,200.0
0.07408741861581802,150.0
0.06788130849599838,122.0
0.29872336983680725,100.0
0.0497385635972023,114.0
0.03368834778666496,441.0
0.678013265132904,181.0
0.4086310565471649,189.0
0.08222144842147827,179.0
0.05431510508060455,113.0
0.014442235231399536,155.0
0.022469844669103622,164.0
0.033563364297151566,127.0
0.0895649641752243,86.0
0.030822481960058212,93.0
0.0311286523938179,93.0
1.111936330795288,123.0
1.2936532497406006,101.0
0.42179936170578003,89.0
0.020689615979790688,130.0
0.028296690434217453,113.0
0.017931323498487473,152.0
0.11928486078977585,105.0
0.05103309452533722,153.0
0.05924978107213974,123.0
0.018859203904867172,186.0
0.1301802098751068,118.0
0.1330818384885788,148.0
0.024571465328335762,131.0
0.17427217960357666,155.0
0.040144242346286774,158.0
0.2819409668445587,148.0
0.03999779373407364,16.0
0.01596844755113125,134.0
0.018598036840558052,134.0
0.016810566186904907,18.0
0.02488461136817932,12.0
0.038979846984148026,500.0
1.4490498304367065,180.0
0.052939288318157196,146.0
0.9032737016677856,110.0
0.040966108441352844,159.0
0.014087948948144913,153.0
0.008138095960021019,270.0
1.6275285482406616,500.0
0.2334670126438141,382.0
0.0841367170214653,135.0
0.036875996738672256,261.0
0.44482502341270447,58.0
0.028845425695180893,158.0
0.024618901312351227,251.0
0.025261959061026573,183.0
0.05007145181298256,28.0
0.020262736827135086,142.0
0.01263914629817009,16.0
1.0138719081878662,119.0
0.035930514335632324,63.0
0.029913242906332016,192.0
0.06608743220567703,179.0
0.021989595144987106,118.0
0.013600856065750122,138.0
0.04796852916479111,125.0
0.09778358042240143,77.0
0.21059510111808777,43.0
0.07444040477275848,12.0
5.479861259460449,178.0
0.06863491237163544,45.0
0.0900195837020874,56.0
0.23271211981773376,145.0
0.08990485966205597,167.0
0.23778319358825684,144.0
0.03261171281337738,221.0
0.012832200154662132,500.0
0.12152443081140518,134.0
0.021048549562692642,130.0
0.07662635296583176,158.0
0.047299668192863464,153.0
0.028911808505654335,119.0
0.14152708649635315,91.0
0.06226209178566933,175.0
0.05606839805841446,286.0
0.014781386591494083,150.0
0.04997262358665466,216.0
0.5771259069442749,110.0
0.11449598520994186,146.0
0.16849036514759064,117.0
0.14418452978134155,176.0
0.5966173410415649,43.0
0.02908606454730034,142.0
0.011210116557776928,112.0
0.07969122380018234,17.0
0.26349547505378723,21.0
0.029185667634010315,118.0
0.16589690744876862,136.0
0.18943728506565094,149.0
0.06357888877391815,232.0
0.08972757309675217,270.0
0.019175849854946136,246.0
0.05779006704688072,262.0
0.06664042919874191,139.0
0.3075562119483948,164.0
0.0215810164809227,214.0
9.062175750732422,238.0
0.06638040393590927,500.0
2.0670082569122314,180.0
0.09534144401550293,175.0
0.013253061100840569,368.0
0.01860012672841549,161.0
0.1754041463136673,52.0
0.16099733114242554,212.0
0.4107615649700165,196.0
0.09690755605697632,146.0
0.015162017196416855,152.0
0.016819458454847336,117.0
0.31692928075790405,78.0
0.02625991590321064,373.0
0.07525074481964111,158.0
1.485705852508545,181.0
0.019199304282665253,129.0
0.06639552861452103,123.0
0.09061767160892487,189.0
0.039342060685157776,500.0
0.023897487670183182,142.0
0.02234829030930996,51.0
0.04245450720191002,168.0
0.9476674199104309,100.0
0.13546442985534668,71.0
0.07048638164997101,51.0
0.13720035552978516,122.0
0.29427018761634827,14.0
0.032060109078884125,124.0
0.060599297285079956,330.0
0.028210844844579697,114.0
0.6486936807632446,116.0
0.24614880979061127,122.0
0.0824531763792038,51.0
0.044212743639945984,23.0
0.4304768443107605,82.0
0.2060849666595459,110.0
0.28360041975975037,115.0
0.03073972277343273,115.0
0.02003294788300991,129.0
0.08868521451950073,108.0
0.04843277856707573,9.0
0.010613366030156612,388.0
0.04734262451529503,500.0
0.2694016993045807,142.0
0.03442125767469406,38.0
0.6092393398284912,179.0
0.14157108962535858,36.0
0.19124628603458405,208.0
0.013880491256713867,265.0
0.0287198256701231,135.0
0.19837424159049988,132.0
0.023857273161411285,212.0
0.025379091501235962,112.0
0.030926194041967392,139.0
0.059216827154159546,155.0
0.05946676805615425,146.0
0.2063618153333664,70.0
0.025737592950463295,17.0
0.06598304957151413,154.0
0.011422945186495781,132.0
0.09564295411109924,149.0
0.21531185507774353,21.0
0.058995433151721954,34.0
0.13233408331871033,226.0
0.2791300117969513,200.0
0.024343859404325485,199.0
0.1953461468219757,97.0
0.1829177737236023,13.0
0.23077858984470367,147.0
0.053325243294239044,141.0
0.09931846708059311,196.0
0.04862567037343979,299.0
0.027883512899279594,247.0
0.02334350161254406,500.0
0.6465280652046204,389.0
0.0432811863720417,129.0
0.1232384741306305,172.0
0.06130655109882355,478.0
0.06487053632736206,14.0
0.0215755682438612,277.0
0.0182022824883461,115.0
0.12808333337306976,160.0
0.10320043563842773,14.0
0.10498197376728058,368.0
0.02594795823097229,92.0
0.07739993184804916,94.0
0.09326104074716568,13.0
0.07199651747941971,12.0
0.06664007902145386,137.0
0.08196891844272614,31.0
0.07466872036457062,36.0
0.02725570648908615,275.0
0.04138946533203125,118.0
0.04924294352531433,129.0
0.08693473786115646,16.0
0.14131668210029602,105.0
0.05199490487575531,178.0
0.016287311911582947,220.0
0.18791703879833221,166.0
9.189964294433594,157.0
0.010172061622142792,194.0
0.19730733335018158,162.0
0.05952712148427963,155.0
0.07340165972709656,266.0
0.018818670883774757,500.0
0.07542586326599121,216.0
0.22090494632720947,45.0
0.04880385845899582,130.0
0.13090936839580536,102.0
0.32698655128479004,173.0
0.029731344431638718,291.0
2.017610549926758,298.0
0.02394063025712967,12.0
0.2222444713115692,16.0
0.04607478529214859,118.0
0.020839568227529526,182.0
0.0409051850438118,49.0
0.2108185887336731,500.0
0.30009725689888,175.0
0.06771984696388245,155.0
0.04843359813094139,153.0
0.033209528774023056,229.0
0.02350595034658909,126.0
0.07754723727703094,86.0
0.023769980296492577,13.0
0.021824507042765617,159.0
0.13240164518356323,31.0
0.10371670871973038,14.0
0.08249208331108093,150.0
0.04550214111804962,209.0
1.7631425857543945,227.0
6.02900505065918,137.0
0.1956690102815628,11.0
0.027270358055830002,15.0
0.14983731508255005,124.0
0.035762034356594086,120.0
0.012738272547721863,159.0
5.237786769866943,160.0
0.017967481166124344,141.0
0.019705940037965775,155.0
0.045737408101558685,173.0
0.014925556257367134,313.0
0.24354219436645508,131.0
0.10023728758096695,299.0
0.018173929303884506,144.0
0.06473131477832794,178.0
0.054795876145362854,469.0
0.20106548070907593,136.0
0.03580722212791443,183.0
0.08536083996295929,291.0
0.05333989858627319,333.0
0.08284023404121399,98.0
0.1068948432803154,116.0
0.02939123660326004,130.0
0.031158002093434334,175.0
0.01597718894481659,254.0
0.05000314861536026,35.0
0.42335832118988037,119.0
0.014926282688975334,100.0
0.018209047615528107,119.0
1.8005735874176025,124.0
0.11466304957866669,213.0
0.07927580177783966,141.0
0.7198839783668518,219.0
0.28605377674102783,318.0
0.06955412030220032,230.0
0.020266467705368996,239.0
0.15519310534000397,158.0
0.033111099153757095,125.0
0.050476811826229095,431.0
0.15890951454639435,150.0
0.03531946241855621,155.0
0.1003057137131691,180.0
0.10824272036552429,403.0
0.02534383535385132,115.0
0.3800047039985657,327.0
0.0468621626496315,154.0
0.775702953338623,203.0
0.04427669942378998,124.0
0.1666868031024933,189.0
0.029588760808110237,141.0
0.022172771394252777,66.0
0.09010095149278641,143.0
0.02011369727551937,161.0
0.032394345849752426,249.0
0.04931279271841049,179.0
0.05696943402290344,220.0
0.06759725511074066,292.0
0.029966840520501137,142.0
0.04970403015613556,483.0
1.6413675546646118,316.0
0.03663518279790878,275.0
0.03280262649059296,235.0
0.14058558642864227,279.0
0.124994195997715,278.0
0.23810285329818726,184.0
0.08754518628120422,25.0
0.07694602012634277,344.0
0.09831678122282028,111.0
0.030251767486333847,230.0
0.059727393090724945,151.0
0.06102229282259941,186.0
0.035544440150260925,346.0
0.7879840731620789,361.0
0.023789161816239357,199.0
0.025397248566150665,191.0
0.009838338010013103,314.0
1.1900094747543335,206.0
0.25161370635032654,252.0
0.05977804958820343,218.0
7.086767196655273,268.0
0.21065564453601837,137.0
0.01934618130326271,106.0
0.09097892791032791,221.0
0.2659149765968323,191.0
0.024663973599672318,129.0
0.1975565254688263,180.0
0.05928261578083038,317.0
0.08256494998931885,500.0
0.664484977722168,258.0
0.32424575090408325,136.0
0.29210925102233887,56.0
0.050796158611774445,126.0
0.40833863615989685,128.0
0.1466812789440155,132.0
1.1043094396591187,239.0
0.27326858043670654,214.0
0.059561844915151596,131.0
0.8156189322471619,120.0
0.03768285736441612,159.0
0.3395407497882843,500.0
0.02192896604537964,171.0
0.06374727189540863,398.0
0.1260974258184433,500.0
0.07673842459917068,500.0
0.03677637130022049,163.0
0.20701473951339722,25.0
0.021514955908060074,162.0
0.05732940137386322,166.0
0.157412588596344,124.0
0.05444343015551567,500.0
0.03107718750834465,204.0
0.129609152674675,391.0
0.031977780163288116,453.0
0.18497401475906372,198.0
0.02737969160079956,66.0
0.016202541068196297,305.0
0.3047386109828949,500.0
0.14281012117862701,498.0
0.1971920132637024,49.0
0.16994619369506836,330.0
0.39668965339660645,154.0
0.551526665687561,500.0
0.4500191807746887,219.0
0.023006031289696693,146.0
0.24377495050430298,144.0
0.05892465263605118,218.0
0.03429374471306801,194.0
0.0442391112446785,154.0
0.36770835518836975,143.0
1.1249573230743408,500.0
0.010753496550023556,131.0
0.1637401282787323,135.0
0.09105318039655685,12.0
0.049939654767513275,160.0
0.02154764160513878,337.0
0.033415429294109344,244.0
0.17803671956062317,105.0
0.07709561288356781,144.0
0.21312884986400604,289.0
0.07169841229915619,217.0
0.7733760476112366,496.0
0.5211470723152161,343.0
0.15763075649738312,266.0
0.013024413958191872,318.0
0.021944811567664146,222.0
0.2947712540626526,89.0
0.08578859269618988,132.0
0.05183564871549606,131.0
0.05571983382105827,199.0
0.07990287244319916,170.0
0.08194377273321152,356.0
0.07681143283843994,286.0
12.233366966247559,128.0
0.05903194472193718,112.0
0.08010612428188324,15.0
0.022680459544062614,113.0
0.0953727662563324,163.0
0.0642492026090622,500.0
0.028036316856741905,350.0
0.0917869359254837,146.0
0.0691302940249443,104.0
0.02189662493765354,246.0
0.2402326762676239,413.0
0.01969325914978981,107.0
0.016299668699502945,176.0
0.02397432178258896,49.0
0.016773009672760963,139.0
0.10023263096809387,117.0
0.10533876717090607,219.0
0.02680090069770813,179.0
0.13833099603652954,12.0
0.4609995484352112,146.0
0.07293940335512161,111.0
0.03848567605018616,102.0
0.048369791358709335,157.0
0.05031030252575874,136.0
0.508215069770813,152.0
0.027629362419247627,193.0
0.025891363620758057,128.0
0.06427782773971558,473.0
0.060457032173871994,431.0
8.372160911560059,331.0
0.1797996163368225,114.0
0.13866408169269562,285.0
0.038383740931749344,114.0
0.21055680513381958,96.0
0.14496268332004547,379.0
0.02846444770693779,232.0
0.03117222525179386,200.0
1.008680820465088,451.0
0.01711966283619404,493.0
5.989501476287842,500.0
0.19647818803787231,426.0
0.12425926327705383,145.0
0.048842862248420715,129.0
0.07479792833328247,323.0
12.954229354858398,115.0
0.02896992303431034,158.0
0.08160686492919922,500.0
0.02593066543340683,252.0
0.03984636068344116,61.0
0.24163511395454407,147.0
0.025053266435861588,153.0
0.06486378610134125,182.0
0.08833646029233932,135.0
0.008602838963270187,500.0
0.15262484550476074,160.0
0.019282668828964233,175.0
0.06508409976959229,137.0
0.14032594859600067,244.0
0.03632239252328873,467.0
0.25768163800239563,153.0
0.026970602571964264,235.0
0.07194796204566956,118.0
0.010297182016074657,92.0
0.014981286600232124,171.0
0.39907902479171753,200.0
0.02890412136912346,149.0
0.09324489533901215,212.0
0.051887862384319305,476.0
0.5239542126655579,315.0
0.3667435050010681,291.0
0.05112651735544205,500.0
0.20211023092269897,486.0
0.03680156171321869,146.0
0.027856091037392616,168.0
0.030021965503692627,144.0
0.017635434865951538,199.0
0.046077627688646317,439.0
0.08544781059026718,118.0
0.10954886674880981,165.0
0.02008247748017311,116.0
0.04591054469347,403.0
0.049352362751960754,146.0
0.05295434966683388,331.0
0.012233654037117958,228.0
0.04482930898666382,500.0
0.5842258334159851,145.0
0.049464475363492966,176.0
0.20981979370117188,215.0
0.15637515485286713,15.0
0.7053659558296204,61.0
0.0374220572412014,212.0
0.35262995958328247,203.0
0.04039914906024933,116.0
0.01976962760090828,347.0
3.797286033630371,352.0
0.017814699560403824,335.0
0.031051039695739746,500.0
0.026596736162900925,497.0
0.046501241624355316,293.0
0.04021656513214111,226.0
0.02504720166325569,500.0
0.016579851508140564,133.0
0.027325032278895378,500.0
0.018798721954226494,500.0
0.033321719616651535,125.0
0.011851548217236996,172.0
0.28819459676742554,250.0
0.026774771511554718,182.0
12.526040077209473,34.0
0.09848073124885559,145.0
0.03510250151157379,189.0
0.03156953305006027,111.0
0.1542549729347229,143.0
0.014508426189422607,445.0
0.10337044298648834,452.0
0.026561066508293152,225.0
0.032900117337703705,500.0
0.03413596749305725,500.0
0.055318377912044525,154.0
0.049728184938430786,110.0
0.07476065307855606,106.0
0.05577029287815094,222.0
0.0477733239531517,12.0
0.00674829725176096,192.0
0.029984839260578156,500.0
0.07523038983345032,19.0
0.07502241432666779,128.0
0.052545689046382904,191.0
0.008365857414901257,13.0
0.02647874876856804,190.0
0.03872961550951004,11.0
0.3178185224533081,230.0
0.41833069920539856,129.0
0.0409526526927948,167.0
0.01639465242624283,121.0
0.03130711615085602,139.0
0.17688779532909393,186.0
0.1703302562236786,77.0
0.02588251605629921,333.0
0.07403536885976791,391.0
0.10593366622924805,163.0
0.017257599160075188,215.0
0.028469905257225037,172.0
0.07410383969545364,160.0
0.023157168179750443,152.0
0.0598704069852829,14.0
0.08449186384677887,11.0
0.06307720392942429,15.0
0.23016993701457977,155.0
0.07660815119743347,101.0
0.10418596863746643,123.0
0.09766870737075806,168.0
0.039259981364011765,370.0
0.02681715041399002,160.0
0.11366073787212372,193.0
8.959521293640137,156.0
0.08273658901453018,11.0
0.038426145911216736,105.0
0.1406174898147583,366.0
0.020784730091691017,127.0
0.013167975470423698,101.0
0.024538807570934296,113.0
0.05868585407733917,192.0
0.096344493329525,500.0
0.01544632576406002,500.0
0.17903821170330048,112.0
0.18783038854599,71.0
0.03553555905818939,125.0
0.12626412510871887,209.0
0.48845744132995605,136.0
0.20273658633232117,315.0
0.021523602306842804,143.0
0.10863618552684784,255.0
0.07571867853403091,387.0
0.33848562836647034,155.0
0.10493777692317963,33.0
2.2507405281066895,16.0
0.014139654114842415,240.0
0.16983135044574738,22.0
0.01495886966586113,262.0
0.06241739168763161,197.0
0.01601867936551571,237.0
0.045373737812042236,141.0
0.012003517709672451,147.0
0.04127306491136551,132.0
0.013122018426656723,218.0
0.43639618158340454,306.0
0.312152236700058,14.0
1.0312392711639404,134.0
0.2718336880207062,228.0
0.12412969768047333,134.0
0.014695645309984684,190.0
0.05598125979304314,158.0
0.06942605972290039,149.0
0.15233807265758514,106.0
0.1244719848036766,191.0
0.056349437683820724,108.0
0.07566414773464203,89.0
0.040467359125614166,217.0
0.031142311170697212,155.0
0.07477806508541107,274.0
0.04327411204576492,315.0
0.28910085558891296,202.0
0.3787250816822052,478.0
0.3150815963745117,500.0
0.022189486771821976,173.0
0.44356292486190796,102.0
0.03305649757385254,112.0
0.007752775680273771,120.0
0.0620611347258091,22.0
0.14749860763549805,134.0
0.010187175124883652,143.0
3.565129518508911,314.0
0.04811704903841019,106.0
0.016288675367832184,106.0
0.009283965453505516,11.0
0.13038504123687744,127.0
0.18406304717063904,13.0
0.43568360805511475,168.0
0.021858878433704376,156.0
0.016557928174734116,24.0
0.027370188385248184,139.0
0.041913196444511414,366.0
1.8684909343719482,130.0
0.22011369466781616,349.0
0.02279025875031948,127.0
0.301933228969574,116.0
0.02351689524948597,48.0
0.0964854285120964,205.0
0.16456128656864166,402.0
0.007710641250014305,242.0
0.019906077533960342,235.0
0.029782235622406006,112.0
0.03164682909846306,338.0
0.052363649010658264,78.0
0.04543018341064453,132.0
0.03341423720121384,113.0
0.08945708721876144,100.0
0.0884479433298111,99.0
0.40822333097457886,102.0
0.047692105174064636,98.0
2.029703378677368,161.0
0.21093244850635529,159.0
0.052355971187353134,301.0
0.16272127628326416,289.0
0.019266938790678978,152.0
0.012173604220151901,96.0
1.1057705879211426,42.0
2.883690595626831,149.0
13.417155265808105,144.0
0.029563890770077705,500.0
0.03332333266735077,264.0
0.016144244000315666,104.0
0.0133573729544878,453.0
0.012544049881398678,338.0
0.10027982294559479,102.0
0.01065426878631115,105.0
0.02300988882780075,54.0
0.013571147806942463,13.0
0.01138798426836729,162.0
0.04142696410417557,95.0
0.19127118587493896,263.0
0.04741746187210083,77.0
0.02898227982223034,500.0
0.09204103797674179,128.0
0.07786120474338531,146.0
0.018175601959228516,330.0
1.2624884843826294,365.0
0.05548545718193054,114.0
0.05206916481256485,208.0
0.011809112504124641,115.0
0.03383354842662811,99.0
0.07935063540935516,28.0
0.23825302720069885,118.0
0.11910612136125565,500.0
0.07203607261180878,42.0
0.009050116874277592,352.0
0.04815703630447388,264.0
0.02531638741493225,151.0
0.07897207140922546,30.0
0.032604727894067764,11.0
0.030486127361655235,88.0
0.04846196621656418,395.0
0.09172379225492477,32.0
12.581787109375,220.0
0.10001245886087418,181.0
0.08754400908946991,111.0
0.022735852748155594,133.0
0.21217378973960876,500.0
0.022395187988877296,283.0
0.01325496006757021,106.0
0.007882125675678253,89.0
0.024502895772457123,149.0
0.015955297276377678,151.0
0.013008803129196167,201.0
0.6117323637008667,220.0
0.11003194749355316,16.0
0.11148954182863235,89.0
0.06683526933193207,58.0
0.28088268637657166,44.0
0.01532653160393238,276.0
0.01284390315413475,432.0
0.014810338616371155,130.0
0.5401214361190796,150.0
3.6531870365142822,500.0
0.46528059244155884,500.0
0.00873659923672676,287.0
0.02994448132812977,450.0
0.10572643578052521,103.0
0.2570093870162964,20.0
0.015666553750634193,29.0
0.07004700601100922,500.0
0.011685339733958244,452.0
0.20417329668998718,89.0
0.034995853900909424,43.0
0.0132466871291399,224.0
0.016292564570903778,145.0
0.02811257541179657,118.0
0.08268687129020691,18.0
0.045091696083545685,500.0
0.03917326033115387,227.0
0.06424251198768616,65.0
0.21440275013446808,246.0
0.7091056108474731,50.0
0.12537723779678345,13.0
0.028397880494594574,37.0
0.21878758072853088,500.0
0.0363009087741375,181.0
0.2694805860519409,101.0
0.04949292540550232,91.0
0.07753760367631912,161.0
0.04180329665541649,11.0
0.22887380421161652,327.0
0.06155611574649811,19.0
0.06707833707332611,157.0
0.04628045856952667,347.0
0.10742023587226868,418.0
0.1100403219461441,236.0
0.062398944050073624,500.0
0.025886885821819305,500.0
0.10902629792690277,14.0
0.09050491452217102,27.0
0.01516351941972971,500.0
0.011406521312892437,143.0
0.1263391375541687,231.0
0.18724770843982697,108.0
0.07115696370601654,113.0
0.07854253053665161,222.0
0.19689464569091797,376.0
0.01843280717730522,374.0
0.08215957880020142,191.0
0.08748160302639008,177.0
0.03655380755662918,93.0
0.020865194499492645,107.0
0.015435533598065376,500.0
0.011791873723268509,185.0
0.604820966720581,174.0
0.4512072205543518,94.0
0.06731320917606354,33.0
0.03830243647098541,92.0
0.15509891510009766,160.0
0.03712783753871918,93.0
0.5255076289176941,114.0
0.03639984875917435,93.0
0.1460152566432953,475.0
0.047924742102622986,391.0
0.02510698139667511,284.0
0.04048924893140793,166.0
0.059651173651218414,105.0
0.29553788900375366,102.0
0.06513053178787231,146.0
0.013670375570654869,212.0
0.016659218817949295,375.0
0.38254207372665405,116.0
0.12587586045265198,15.0
0.005111281294375658,500.0
0.04711850732564926,402.0
0.013372696936130524,162.0
0.03582066297531128,128.0
0.06916424632072449,131.0
0.1113024577498436,500.0
0.1774360090494156,116.0
0.06054209917783737,117.0
0.27882516384124756,301.0
0.05708608031272888,500.0
0.3891192376613617,118.0
0.05118681490421295,117.0
0.4402107894420624,126.0
0.02875545620918274,81.0
0.022897811606526375,89.0
0.0967453271150589,93.0
12.152186393737793,179.0
0.06890354305505753,66.0
0.11189571022987366,373.0
0.014297422021627426,465.0
0.18027690052986145,188.0
0.20163121819496155,86.0
0.17947955429553986,101.0
0.10473984479904175,116.0
0.31934213638305664,500.0
0.027949150651693344,500.0
0.3232300579547882,500.0
0.07387538254261017,139.0
0.629391610622406,139.0
0.21683892607688904,500.0
0.5610826015472412,109.0
